Time,Precipitation (mm),Temperature (°C),Humidity,cloud cover,wind speed,shortwave_radiation
2024-08-03 12:00:00,0.0,26.3,60.0,3.0,19.6,882.0
2024-08-03 13:00:00,0.0,26.6,57.0,0.0,19.8,941.0
2024-08-03 14:00:00,0.0,26.6,56.0,1.0,18.8,936.0
2024-08-03 15:00:00,0.0,26.3,56.0,1.0,17.6,867.0
2024-08-03 16:00:00,0.0,25.8,57.0,0.0,15.9,743.0
2024-08-03 17:00:00,0.0,24.9,60.0,0.0,14.3,574.0
2024-08-03 18:00:00,0.0,23.7,62.0,0.0,15.6,378.0
2024-08-03 19:00:00,0.0,22.5,66.0,0.0,13.0,174.0
2024-08-03 20:00:00,0.0,21.4,74.0,0.0,10.1,24.0
2024-08-03 21:00:00,0.0,21.1,78.0,0.0,8.3,0.0
2024-08-03 22:00:00,0.0,20.7,82.0,0.0,7.2,0.0
2024-08-03 23:00:00,0.0,20.0,86.0,0.0,6.8,0.0
2024-08-04 00:00:00,0.0,19.4,90.0,0.0,6.7,0.0
2024-08-04 01:00:00,0.0,19.1,92.0,0.0,6.0,0.0
2024-08-04 02:00:00,0.0,19.0,93.0,0.0,5.1,0.0
2024-08-04 03:00:00,0.0,18.7,96.0,0.0,5.9,0.0
2024-08-04 04:00:00,0.0,18.5,98.0,28.0,5.9,0.0
2024-08-04 05:00:00,0.0,18.4,98.0,92.0,6.6,0.0
2024-08-04 06:00:00,0.0,18.6,97.0,86.0,6.5,0.0
2024-08-04 07:00:00,0.0,18.7,96.0,90.0,7.2,32.0
2024-08-04 08:00:00,0.0,19.7,87.0,92.0,5.9,139.0
2024-08-04 09:00:00,0.0,22.1,76.0,59.0,6.4,394.0
2024-08-04 10:00:00,0.0,24.2,67.0,7.0,10.1,607.0
2024-08-04 11:00:00,0.0,25.6,62.0,40.0,14.8,769.0
2024-08-04 12:00:00,0.0,26.2,60.0,94.0,17.5,882.0
2024-08-04 13:00:00,0.0,26.3,59.0,99.0,19.8,934.0
2024-08-04 14:00:00,0.0,25.9,59.0,100.0,17.9,909.0
2024-08-04 15:00:00,0.0,25.6,60.0,99.0,16.6,850.0
2024-08-04 16:00:00,0.0,25.6,59.0,54.0,13.6,717.0
2024-08-04 17:00:00,0.0,25.2,60.0,45.0,14.1,557.0
2024-08-04 18:00:00,0.0,23.4,66.0,9.0,15.4,365.0
2024-08-04 19:00:00,0.0,22.3,72.0,10.0,12.1,170.0
2024-08-04 20:00:00,0.0,21.1,80.0,83.0,8.1,22.0
2024-08-04 21:00:00,0.0,20.8,83.0,100.0,5.0,0.0
2024-08-04 22:00:00,0.0,20.4,86.0,100.0,7.1,0.0
2024-08-04 23:00:00,0.0,20.1,89.0,100.0,6.8,0.0
2024-08-05 00:00:00,0.0,19.8,90.0,100.0,6.5,0.0
2024-08-05 01:00:00,0.0,19.8,90.0,83.0,6.6,0.0
2024-08-05 02:00:00,0.0,19.7,91.0,83.0,7.4,0.0
2024-08-05 03:00:00,0.0,19.6,92.0,7.0,7.4,0.0
2024-08-05 04:00:00,0.0,19.5,94.0,2.0,7.1,0.0
2024-08-05 05:00:00,0.0,19.3,95.0,9.0,7.0,0.0
2024-08-05 06:00:00,0.0,19.0,98.0,77.0,8.4,0.0
2024-08-05 07:00:00,0.0,19.7,93.0,96.0,8.8,35.0
2024-08-05 08:00:00,0.0,21.1,84.0,100.0,6.1,178.0
2024-08-05 09:00:00,0.0,22.7,76.0,40.0,7.3,365.0
2024-08-05 10:00:00,0.0,24.5,68.0,76.0,9.0,601.0
2024-08-05 11:00:00,0.0,25.7,64.0,70.0,12.3,763.0
2024-08-05 12:00:00,0.0,25.6,65.0,55.0,15.7,880.0
2024-08-05 13:00:00,0.0,25.1,66.0,27.0,15.8,930.0
2024-08-05 14:00:00,0.0,25.1,67.0,16.0,15.9,934.0
2024-08-05 15:00:00,0.0,24.9,67.0,29.0,14.7,868.0
2024-08-05 16:00:00,0.0,24.6,67.0,13.0,13.2,734.0
2024-08-05 17:00:00,0.0,23.8,69.0,19.0,13.5,569.0
2024-08-05 18:00:00,0.0,23.4,71.0,40.0,12.8,373.0
2024-08-05 19:00:00,0.0,21.8,80.0,14.0,6.7,162.0
2024-08-05 20:00:00,0.0,21.1,85.0,17.0,4.4,21.0
2024-08-05 21:00:00,0.0,21.1,86.0,14.0,3.7,0.0
2024-08-05 22:00:00,0.0,20.8,88.0,21.0,4.1,0.0
2024-08-05 23:00:00,0.0,19.9,93.0,28.0,7.8,0.0
2024-08-06 00:00:00,0.0,19.3,95.0,24.0,5.9,0.0
2024-08-06 01:00:00,0.0,19.0,95.0,18.0,1.3,0.0
2024-08-06 02:00:00,0.0,18.7,97.0,11.0,0.5,0.0
2024-08-06 03:00:00,0.0,18.4,99.0,7.0,2.2,0.0
2024-08-06 04:00:00,0.0,18.1,100.0,29.0,3.4,0.0
2024-08-06 05:00:00,0.0,18.0,100.0,100.0,3.3,0.0
2024-08-06 06:00:00,0.0,18.6,98.0,100.0,3.7,0.0
2024-08-06 07:00:00,0.0,18.6,98.0,100.0,5.4,23.0
2024-08-06 08:00:00,0.0,18.8,97.0,100.0,7.4,117.0
2024-08-06 09:00:00,0.0,20.6,86.0,97.0,8.3,278.0
2024-08-06 10:00:00,0.0,23.6,71.0,22.0,5.8,549.0
2024-08-06 11:00:00,0.0,25.9,61.0,13.0,8.7,759.0
2024-08-06 12:00:00,0.0,25.8,62.0,41.0,16.8,871.0
2024-08-06 13:00:00,0.0,24.6,66.0,72.0,18.9,927.0
2024-08-06 14:00:00,0.0,24.5,69.0,60.0,17.6,908.0
2024-08-06 15:00:00,0.0,24.5,68.0,59.0,16.8,835.0
2024-08-06 16:00:00,0.0,24.9,63.0,16.0,14.8,729.0
2024-08-06 17:00:00,0.0,24.6,64.0,14.0,12.3,562.0
2024-08-06 18:00:00,0.0,22.3,77.0,27.0,14.5,352.0
2024-08-06 19:00:00,0.0,20.5,87.0,56.0,12.4,157.0
2024-08-06 20:00:00,0.0,19.9,89.0,79.0,8.4,19.0
2024-08-06 21:00:00,0.0,19.8,89.0,11.0,7.3,0.0
2024-08-06 22:00:00,0.0,19.9,88.0,4.0,9.2,0.0
2024-08-06 23:00:00,0.0,19.8,89.0,1.0,6.8,0.0
2024-08-07 00:00:00,0.0,19.5,91.0,2.0,5.2,0.0
2024-08-07 01:00:00,0.0,19.1,94.0,1.0,4.5,0.0
2024-08-07 02:00:00,0.0,18.7,96.0,17.0,2.3,0.0
2024-08-07 03:00:00,0.0,18.3,98.0,31.0,3.3,0.0
2024-08-07 04:00:00,0.0,18.1,99.0,96.0,4.6,0.0
2024-08-07 05:00:00,0.0,17.9,99.0,63.0,5.1,0.0
2024-08-07 06:00:00,0.0,18.9,99.0,100.0,4.4,0.0
2024-08-07 07:00:00,0.0,19.2,97.0,99.0,5.6,24.0
2024-08-07 08:00:00,0.0,20.3,88.0,55.0,9.5,145.0
2024-08-07 09:00:00,0.0,22.6,75.0,2.0,6.9,369.0
2024-08-07 10:00:00,0.0,24.0,68.0,3.0,12.0,599.0
2024-08-07 11:00:00,0.0,25.0,61.0,14.0,17.7,755.0
2024-08-07 12:00:00,0.0,24.1,66.0,31.0,19.9,877.0
2024-08-07 13:00:00,0.0,24.0,67.0,22.0,16.6,920.0
2024-08-07 14:00:00,0.0,24.3,65.0,25.0,16.1,922.0
2024-08-07 15:00:00,0.0,24.1,65.0,38.0,16.6,849.0
2024-08-07 16:00:00,0.0,23.9,64.0,24.0,19.3,724.0
2024-08-07 17:00:00,0.0,22.7,71.0,24.0,17.1,553.0
2024-08-07 18:00:00,0.0,22.4,72.0,2.0,12.3,364.0
2024-08-07 19:00:00,0.0,21.4,78.0,1.0,7.7,163.0
2024-08-07 20:00:00,0.0,20.6,83.0,1.0,5.9,19.0
2024-08-07 21:00:00,0.0,20.0,86.0,2.0,7.1,0.0
2024-08-07 22:00:00,0.0,19.4,90.0,1.0,5.3,0.0
2024-08-07 23:00:00,0.0,18.8,93.0,0.0,4.3,0.0
2024-08-08 00:00:00,0.0,18.5,95.0,2.0,4.4,0.0
2024-08-08 01:00:00,0.0,18.2,97.0,14.0,3.9,0.0
2024-08-08 02:00:00,0.0,18.0,98.0,22.0,5.1,0.0
2024-08-08 03:00:00,0.0,17.8,99.0,45.0,5.8,0.0
2024-08-08 04:00:00,0.0,17.6,100.0,47.0,5.6,0.0
2024-08-08 05:00:00,0.0,17.5,100.0,35.0,5.9,0.0
2024-08-08 06:00:00,0.0,19.3,91.0,28.0,4.6,0.0
2024-08-08 07:00:00,0.0,19.4,91.0,18.0,5.5,33.0
2024-08-08 08:00:00,0.0,20.6,82.0,11.0,5.6,185.0
2024-08-08 09:00:00,0.0,21.9,78.0,14.0,8.2,388.0
2024-08-08 10:00:00,0.0,22.9,70.0,5.0,13.8,587.0
2024-08-08 11:00:00,0.0,23.7,64.0,9.0,13.5,759.0
2024-08-08 12:00:00,0.0,24.2,64.0,21.0,14.4,873.0
2024-08-08 13:00:00,0.0,24.4,64.0,46.0,15.5,926.0
2024-08-08 14:00:00,0.0,24.3,66.0,28.0,16.1,922.0
2024-08-08 15:00:00,0.0,23.9,67.0,10.0,15.1,852.0
2024-08-08 16:00:00,0.0,23.7,65.0,6.0,13.6,730.0
2024-08-08 17:00:00,0.0,23.3,63.0,1.0,13.2,563.0
2024-08-08 18:00:00,0.0,22.2,73.0,5.0,10.8,362.0
2024-08-08 19:00:00,0.0,21.4,75.0,2.0,10.5,156.0
2024-08-08 20:00:00,0.0,20.6,81.0,0.0,8.4,18.0
2024-08-08 21:00:00,0.0,20.2,84.0,0.0,6.0,0.0
2024-08-08 22:00:00,0.0,20.0,87.0,0.0,5.5,0.0
2024-08-08 23:00:00,0.0,19.5,90.0,0.0,2.3,0.0
2024-08-09 00:00:00,0.0,19.2,92.0,3.0,1.5,0.0
2024-08-09 01:00:00,0.0,18.8,94.0,10.0,2.3,0.0
2024-08-09 02:00:00,0.0,18.6,95.0,10.0,1.9,0.0
2024-08-09 03:00:00,0.0,18.2,97.0,6.0,0.4,0.0
2024-08-09 04:00:00,0.0,18.0,98.0,17.0,2.9,0.0
2024-08-09 05:00:00,0.0,17.9,98.0,17.0,2.6,0.0
2024-08-09 06:00:00,0.0,19.2,87.0,56.0,1.6,0.0
2024-08-09 07:00:00,0.0,19.5,84.0,61.0,3.4,25.0
2024-08-09 08:00:00,0.0,20.2,80.0,55.0,4.7,157.0
2024-08-09 09:00:00,0.0,21.5,73.0,34.0,3.1,358.0
2024-08-09 10:00:00,0.0,22.9,67.0,14.0,11.1,554.0
2024-08-09 11:00:00,0.0,23.9,64.0,6.0,14.8,749.0
2024-08-09 12:00:00,0.0,24.5,62.0,1.0,16.6,865.0
2024-08-09 13:00:00,0.0,24.6,62.0,0.0,18.1,924.0
2024-08-09 14:00:00,0.0,24.5,63.0,0.0,17.3,918.0
2024-08-09 15:00:00,0.0,24.4,62.0,1.0,16.1,850.0
2024-08-09 16:00:00,0.0,23.9,64.0,2.0,15.2,723.0
2024-08-09 17:00:00,0.0,23.4,66.0,4.0,14.9,552.0
2024-08-09 18:00:00,0.0,21.9,77.0,2.0,13.8,344.0
2024-08-09 19:00:00,0.0,21.0,80.0,4.0,11.8,153.0
2024-08-09 20:00:00,0.0,20.1,84.0,5.0,9.0,16.0
2024-08-09 21:00:00,0.0,19.9,85.0,2.0,5.4,0.0
2024-08-09 22:00:00,0.0,19.8,85.0,3.0,3.8,0.0
2024-08-09 23:00:00,0.0,19.7,85.0,0.0,1.3,0.0
2024-08-10 00:00:00,0.0,19.7,85.0,0.0,0.7,0.0
2024-08-10 01:00:00,0.0,19.6,86.0,0.0,3.4,0.0
2024-08-10 02:00:00,0.0,19.3,88.0,2.0,5.2,0.0
2024-08-10 03:00:00,0.0,19.1,90.0,0.0,5.1,0.0
2024-08-10 04:00:00,0.0,19.0,92.0,0.0,4.7,0.0
2024-08-10 05:00:00,0.0,18.9,94.0,0.0,3.8,0.0
2024-08-10 06:00:00,0.0,19.4,88.0,100.0,1.5,0.0
2024-08-10 07:00:00,0.0,19.7,87.0,100.0,0.8,20.0
2024-08-10 08:00:00,0.0,20.5,83.0,64.0,0.5,128.0
2024-08-10 09:00:00,0.0,22.0,75.0,9.0,2.8,328.0
2024-08-10 10:00:00,0.0,23.9,67.0,0.0,7.6,576.0
2024-08-10 11:00:00,0.0,24.9,65.0,7.0,13.0,744.0
2024-08-10 12:00:00,0.0,25.0,65.0,19.0,14.8,857.0
2024-08-10 13:00:00,0.0,25.1,65.0,30.0,14.9,906.0
2024-08-10 14:00:00,0.0,25.6,63.0,35.0,17.1,892.0
2024-08-10 15:00:00,0.0,24.7,67.0,56.0,15.8,800.0
2024-08-10 16:00:00,0.0,24.3,67.0,99.0,15.8,681.0
2024-08-10 17:00:00,0.0,23.7,70.0,96.0,9.2,488.0
2024-08-10 18:00:00,0.0,22.2,73.0,68.0,12.4,292.0
2024-08-10 19:00:00,0.0,21.6,76.0,72.0,8.8,138.0
2024-08-10 20:00:00,0.0,21.3,77.0,30.0,6.8,14.0
2024-08-10 21:00:00,0.0,21.4,78.0,68.0,6.9,0.0
2024-08-10 22:00:00,0.0,21.2,79.0,84.0,6.2,0.0
2024-08-10 23:00:00,0.0,20.8,81.0,57.0,3.6,0.0
2024-08-11 00:00:00,0.0,20.6,82.0,74.0,2.1,0.0
2024-08-11 01:00:00,0.0,20.5,82.0,92.0,2.9,0.0
2024-08-11 02:00:00,0.0,20.3,83.0,100.0,3.4,0.0
2024-08-11 03:00:00,0.0,20.3,83.0,98.0,1.5,0.0
2024-08-11 04:00:00,0.0,20.0,87.0,69.0,4.3,0.0
2024-08-11 05:00:00,0.0,20.0,87.0,17.0,2.6,0.0
2024-08-11 06:00:00,0.0,19.8,90.0,68.0,1.0,0.0
2024-08-11 07:00:00,0.0,20.1,88.0,66.0,1.4,30.0
2024-08-11 08:00:00,0.0,21.4,80.0,71.0,2.9,176.0
2024-08-11 09:00:00,0.0,23.1,71.0,82.0,15.1,367.0
2024-08-11 10:00:00,0.0,23.5,69.0,100.0,14.1,485.0
2024-08-11 11:00:00,0.0,23.8,67.0,100.0,16.0,564.0
2024-08-11 12:00:00,0.0,24.7,65.0,30.0,18.3,770.0
2024-08-11 13:00:00,0.0,25.3,62.0,6.0,16.9,880.0
2024-08-11 14:00:00,0.0,25.9,58.0,31.0,11.5,901.0
2024-08-11 15:00:00,0.0,26.3,55.0,91.0,16.3,800.0
2024-08-11 16:00:00,0.0,25.4,58.0,97.0,15.6,595.0
2024-08-11 17:00:00,0.0,24.7,60.0,92.0,14.0,419.0
2024-08-11 18:00:00,0.0,23.1,71.0,100.0,5.1,229.0
2024-08-11 19:00:00,0.1,22.7,72.0,100.0,14.7,99.0
2024-08-11 20:00:00,0.0,21.1,81.0,100.0,7.9,8.0
2024-08-11 21:00:00,0.0,21.0,83.0,100.0,6.4,0.0
2024-08-11 22:00:00,0.0,21.4,81.0,100.0,2.9,0.0
2024-08-11 23:00:00,0.1,21.4,80.0,100.0,4.3,0.0
2024-08-12 00:00:00,0.0,20.9,83.0,100.0,4.0,0.0
2024-08-12 01:00:00,0.0,20.7,83.0,28.0,2.7,0.0
2024-08-12 02:00:00,0.0,20.5,83.0,26.0,3.7,0.0
2024-08-12 03:00:00,0.0,20.2,85.0,35.0,0.5,0.0
2024-08-12 04:00:00,0.0,20.1,86.0,22.0,4.3,0.0
2024-08-12 05:00:00,0.0,20.1,88.0,2.0,3.6,0.0
2024-08-12 06:00:00,0.0,20.7,91.0,3.0,5.4,0.0
2024-08-12 07:00:00,0.0,21.1,90.0,0.0,3.1,30.0
2024-08-12 08:00:00,0.0,22.3,83.0,0.0,3.3,187.0
2024-08-12 09:00:00,0.0,24.0,74.0,0.0,7.0,391.0
2024-08-12 10:00:00,0.0,25.3,69.0,0.0,11.2,588.0
2024-08-12 11:00:00,0.0,26.1,66.0,7.0,13.7,751.0
2024-08-12 12:00:00,0.0,26.5,64.0,10.0,15.1,866.0
2024-08-12 13:00:00,0.0,26.7,63.0,6.0,16.5,923.0
2024-08-12 14:00:00,0.0,26.4,65.0,6.0,17.3,916.0
2024-08-12 15:00:00,0.0,26.1,66.0,5.0,16.2,846.0
2024-08-12 16:00:00,0.0,25.5,68.0,2.0,14.2,721.0
2024-08-12 17:00:00,0.0,24.8,72.0,4.0,13.0,549.0
2024-08-12 18:00:00,0.0,24.0,73.0,0.0,12.3,352.0
2024-08-12 19:00:00,0.0,23.1,79.0,0.0,9.5,150.0
2024-08-12 20:00:00,0.0,22.5,82.0,0.0,6.2,14.0
2024-08-12 21:00:00,0.0,22.1,84.0,0.0,5.8,0.0
2024-08-12 22:00:00,0.0,21.6,87.0,0.0,6.5,0.0
2024-08-12 23:00:00,0.0,21.2,89.0,4.0,5.4,0.0
2024-08-13 00:00:00,0.0,20.9,91.0,14.0,3.1,0.0
2024-08-13 01:00:00,0.0,20.5,93.0,94.0,1.5,0.0
2024-08-13 02:00:00,0.0,20.3,94.0,100.0,3.8,0.0
2024-08-13 03:00:00,0.0,20.1,95.0,91.0,0.8,0.0
2024-08-13 04:00:00,0.0,19.9,95.0,100.0,1.5,0.0
2024-08-13 05:00:00,0.0,19.5,97.0,100.0,2.8,0.0
2024-08-13 06:00:00,0.0,20.3,95.0,100.0,2.3,0.0
2024-08-13 07:00:00,0.0,20.2,95.0,100.0,4.1,17.0
2024-08-13 08:00:00,0.0,20.5,92.0,100.0,4.3,103.0
2024-08-13 09:00:00,0.0,21.7,83.0,45.0,4.0,270.0
2024-08-13 10:00:00,0.0,23.8,71.0,13.0,7.5,563.0
2024-08-13 11:00:00,0.0,25.6,61.0,1.0,12.2,762.0
2024-08-13 12:00:00,0.0,26.3,58.0,0.0,16.3,885.0
2024-08-13 13:00:00,0.0,26.2,57.0,0.0,18.3,942.0
2024-08-13 14:00:00,0.0,25.8,60.0,1.0,18.0,935.0
2024-08-13 15:00:00,0.0,25.4,62.0,1.0,15.9,863.0
2024-08-13 16:00:00,0.0,24.8,64.0,0.0,14.7,736.0
2024-08-13 17:00:00,0.0,24.3,66.0,0.0,12.9,561.0
2024-08-13 18:00:00,0.0,23.2,73.0,0.0,13.4,358.0
2024-08-13 19:00:00,0.0,22.2,80.0,0.0,9.7,151.0
2024-08-13 20:00:00,0.0,21.5,84.0,1.0,5.4,13.0
2024-08-13 21:00:00,0.0,21.3,85.0,0.0,4.1,0.0
2024-08-13 22:00:00,0.0,21.1,87.0,0.0,3.6,0.0
2024-08-13 23:00:00,0.0,20.7,89.0,0.0,3.2,0.0
2024-08-14 00:00:00,0.0,20.3,91.0,0.0,3.3,0.0
2024-08-14 01:00:00,0.0,19.7,94.0,0.0,4.0,0.0
2024-08-14 02:00:00,0.0,19.1,97.0,11.0,3.5,0.0
2024-08-14 03:00:00,0.0,18.9,98.0,100.0,2.2,0.0
2024-08-14 04:00:00,0.0,18.7,99.0,100.0,2.6,0.0
2024-08-14 05:00:00,0.0,18.6,98.0,100.0,4.4,0.0
2024-08-14 06:00:00,0.0,19.9,91.0,81.0,4.7,0.0
2024-08-14 07:00:00,0.0,19.9,90.0,49.0,4.8,24.0
2024-08-14 08:00:00,0.0,21.0,83.0,25.0,6.3,172.0
2024-08-14 09:00:00,0.0,22.6,75.0,6.0,5.8,392.0
2024-08-14 10:00:00,0.0,24.5,66.0,0.0,8.0,608.0
2024-08-14 11:00:00,0.0,25.5,63.0,0.0,13.7,780.0
2024-08-14 12:00:00,0.0,25.6,63.0,0.0,17.4,899.0
2024-08-14 13:00:00,0.0,25.7,61.0,1.0,18.1,957.0
2024-08-14 14:00:00,0.0,25.5,62.0,0.0,17.6,950.0
2024-08-14 15:00:00,0.0,25.3,61.0,0.0,15.9,878.0
2024-08-14 16:00:00,0.0,25.0,59.0,0.0,14.8,749.0
2024-08-14 17:00:00,0.0,24.4,62.0,0.0,12.4,571.0
2024-08-14 18:00:00,0.0,23.1,72.0,1.0,10.7,362.0
2024-08-14 19:00:00,0.0,22.3,77.0,0.0,9.8,152.0
2024-08-14 20:00:00,0.0,21.8,80.0,0.0,8.8,13.0
2024-08-14 21:00:00,0.0,21.6,79.0,0.0,6.8,0.0
2024-08-14 22:00:00,0.0,21.4,77.0,0.0,5.3,0.0
2024-08-14 23:00:00,0.0,20.9,80.0,0.0,3.7,0.0
2024-08-15 00:00:00,0.0,20.2,85.0,0.0,4.8,0.0
2024-08-15 01:00:00,0.0,19.5,91.0,0.0,4.3,0.0
2024-08-15 02:00:00,0.0,19.6,92.0,0.0,2.5,0.0
2024-08-15 03:00:00,0.0,19.4,94.0,6.0,2.1,0.0
2024-08-15 04:00:00,0.0,18.3,98.0,37.0,3.6,0.0
2024-08-15 05:00:00,0.0,17.5,99.0,100.0,4.3,0.0
2024-08-15 06:00:00,0.0,17.5,97.0,100.0,7.4,0.0
2024-08-15 07:00:00,0.0,18.1,95.0,100.0,7.2,17.0
2024-08-15 08:00:00,0.0,19.4,94.0,100.0,4.8,101.0
2024-08-15 09:00:00,0.0,20.3,90.0,100.0,3.3,180.0
2024-08-15 10:00:00,0.0,22.5,77.0,36.0,5.1,432.0
2024-08-15 11:00:00,0.0,25.2,63.0,7.0,10.2,758.0
2024-08-15 12:00:00,0.0,27.0,56.0,0.0,13.8,899.0
2024-08-15 13:00:00,0.0,27.5,54.0,0.0,17.3,962.0
2024-08-15 14:00:00,0.0,27.3,53.0,0.0,18.6,958.0
2024-08-15 15:00:00,0.0,26.7,59.0,0.0,18.3,887.0
2024-08-15 16:00:00,0.0,26.2,58.0,0.0,16.2,754.0
2024-08-15 17:00:00,0.0,25.6,60.0,0.0,14.5,575.0
2024-08-15 18:00:00,0.0,23.6,70.0,0.0,12.1,365.0
2024-08-15 19:00:00,0.0,22.4,76.0,0.0,9.7,152.0
2024-08-15 20:00:00,0.0,21.5,83.0,0.0,6.6,12.0
2024-08-15 21:00:00,0.0,21.1,86.0,0.0,7.1,0.0
2024-08-15 22:00:00,0.0,20.7,89.0,1.0,6.0,0.0
2024-08-15 23:00:00,0.0,20.3,91.0,0.0,4.7,0.0
2024-08-16 00:00:00,0.0,19.9,93.0,0.0,3.3,0.0
2024-08-16 01:00:00,0.0,19.2,97.0,8.0,3.6,0.0
2024-08-16 02:00:00,0.0,19.0,97.0,26.0,5.4,0.0
2024-08-16 03:00:00,0.0,18.7,98.0,37.0,5.1,0.0
2024-08-16 04:00:00,0.0,18.5,98.0,90.0,6.4,0.0
2024-08-16 05:00:00,0.0,18.4,99.0,95.0,5.6,0.0
2024-08-16 06:00:00,0.0,19.1,95.0,91.0,6.8,0.0
2024-08-16 07:00:00,0.0,19.3,93.0,99.0,7.6,17.0
2024-08-16 08:00:00,0.0,20.0,89.0,100.0,9.2,113.0
2024-08-16 09:00:00,0.0,21.1,83.0,100.0,8.6,225.0
2024-08-16 10:00:00,0.0,22.6,74.0,98.0,8.7,414.0
2024-08-16 11:00:00,0.0,24.5,65.0,95.0,12.0,735.0
2024-08-16 12:00:00,0.0,25.1,63.0,44.0,16.3,848.0
2024-08-16 13:00:00,0.0,25.4,60.0,31.0,17.8,931.0
2024-08-16 14:00:00,0.0,25.3,60.0,7.0,18.3,924.0
2024-08-16 15:00:00,0.0,25.1,61.0,85.0,17.6,853.0
2024-08-16 16:00:00,0.0,24.6,62.0,92.0,16.2,705.0
2024-08-16 17:00:00,0.0,23.9,65.0,65.0,15.8,509.0
2024-08-16 18:00:00,0.0,22.0,78.0,60.0,13.9,272.0
2024-08-16 19:00:00,0.0,21.2,81.0,26.0,12.8,130.0
2024-08-16 20:00:00,0.0,20.4,85.0,28.0,11.0,9.0
2024-08-16 21:00:00,0.0,20.4,85.0,20.0,9.3,0.0
2024-08-16 22:00:00,0.0,20.4,84.0,28.0,7.3,0.0
2024-08-16 23:00:00,0.0,20.2,85.0,35.0,5.4,0.0
2024-08-17 00:00:00,0.0,20.1,86.0,52.0,5.8,0.0
2024-08-17 01:00:00,0.0,20.0,87.0,62.0,7.2,0.0
2024-08-17 02:00:00,0.0,19.8,88.0,34.0,7.4,0.0
2024-08-17 03:00:00,0.0,19.4,90.0,21.0,8.4,0.0
2024-08-17 04:00:00,0.0,19.2,90.0,28.0,7.1,0.0
2024-08-17 05:00:00,0.0,19.0,91.0,25.0,5.7,0.0
2024-08-17 06:00:00,0.0,19.6,89.0,100.0,6.5,0.0
2024-08-17 07:00:00,0.0,19.8,87.0,100.0,6.1,12.0
2024-08-17 08:00:00,0.0,20.3,84.0,100.0,7.2,78.0
2024-08-17 09:00:00,0.0,21.0,79.0,100.0,8.3,195.0
2024-08-17 10:00:00,0.0,22.0,73.0,93.0,9.9,309.0
2024-08-17 11:00:00,0.0,23.3,66.0,64.0,13.9,560.0
2024-08-17 12:00:00,0.0,23.8,65.0,10.0,18.0,789.0
2024-08-17 13:00:00,0.0,24.0,62.0,16.0,18.4,921.0
2024-08-17 14:00:00,0.0,24.1,60.0,11.0,18.3,917.0
2024-08-17 15:00:00,0.0,23.6,61.0,6.0,18.1,850.0
2024-08-17 16:00:00,0.0,23.2,62.0,2.0,17.3,727.0
2024-08-17 17:00:00,0.0,22.5,65.0,1.0,13.3,557.0
2024-08-17 18:00:00,0.0,21.1,74.0,0.0,13.2,350.0
2024-08-17 19:00:00,0.0,20.3,78.0,2.0,9.0,141.0
2024-08-17 20:00:00,0.0,19.8,81.0,4.0,5.8,10.0
2024-08-17 21:00:00,0.0,19.8,82.0,6.0,4.4,0.0
2024-08-17 22:00:00,0.0,19.6,83.0,2.0,4.7,0.0
2024-08-17 23:00:00,0.0,19.2,85.0,1.0,4.9,0.0
2024-08-18 00:00:00,0.0,18.7,88.0,0.0,3.6,0.0
2024-08-18 01:00:00,0.0,18.2,91.0,1.0,2.3,0.0
2024-08-18 02:00:00,0.0,17.8,94.0,4.0,3.2,0.0
2024-08-18 03:00:00,0.0,18.2,91.0,4.0,1.1,0.0
2024-08-18 04:00:00,0.0,17.2,95.0,6.0,3.8,0.0
2024-08-18 05:00:00,0.0,16.7,97.0,25.0,5.8,0.0
2024-08-18 06:00:00,0.0,18.2,90.0,100.0,2.9,0.0
2024-08-18 07:00:00,0.0,18.5,89.0,100.0,1.8,11.0
2024-08-18 08:00:00,0.0,18.8,87.0,100.0,3.2,88.0
2024-08-18 09:00:00,0.0,19.8,79.0,34.0,3.7,233.0
2024-08-18 10:00:00,0.0,22.1,67.0,6.0,4.5,545.0
2024-08-18 11:00:00,0.0,24.1,58.0,9.0,9.4,747.0
2024-08-18 12:00:00,0.0,24.9,57.0,0.0,14.6,885.0
2024-08-18 13:00:00,0.0,24.6,62.0,0.0,16.4,950.0
2024-08-18 14:00:00,0.0,24.6,62.0,0.0,17.4,939.0
2024-08-18 15:00:00,0.0,24.4,60.0,0.0,17.2,865.0
2024-08-18 16:00:00,0.0,24.2,60.0,0.0,14.1,733.0
2024-08-18 17:00:00,0.0,23.7,63.0,0.0,13.2,554.0
2024-08-18 18:00:00,0.0,23.1,72.0,0.0,12.6,346.0
2024-08-18 19:00:00,0.0,22.1,77.0,0.0,11.3,138.0
2024-08-18 20:00:00,0.0,21.3,81.0,0.0,10.8,9.0
2024-08-18 21:00:00,0.0,21.2,83.0,0.0,9.7,0.0
2024-08-18 22:00:00,0.0,21.1,84.0,0.0,6.8,0.0
2024-08-18 23:00:00,0.0,20.8,86.0,0.0,6.9,0.0
2024-08-19 00:00:00,0.0,20.2,89.0,2.0,8.3,0.0
2024-08-19 01:00:00,0.0,19.8,92.0,3.0,8.8,0.0
2024-08-19 02:00:00,0.0,19.2,94.0,2.0,7.6,0.0
2024-08-19 03:00:00,0.0,18.6,96.0,84.0,6.7,0.0
2024-08-19 04:00:00,0.0,18.5,96.0,100.0,6.0,0.0
